id,product_name,price,sold,rating,category,description
86,Lốc 4 hộp sữa tươi Vinamilk không đường 110ml,21500.0,1,0.0,Sữa,"Lốc 4 hộp sữa tươi tiệt trùng không đường Vinamilk 100% Sữa tươi 110ml được chế biến từ nguồn sữa tươi 100% chứa nhiều vinamin và khoáng chất tốt cho xương và hệ miễn dịch, sữa tươi Vinamilk với hệ thống trang trại đạt chuẩn Quốc Tế, lớn nhất tại Châu Á."
87,Thùng 48 hộp sữa tươi Vinamilk không đường 110ml,235000.0,1,0.0,Sữa,Thùng 48 hộp sữa tươi tiệt trùng không đường Vinamilk 100% Sữa tươi 110ml với vị ngon nguyên chất từ 100% sữa bò tươi. Sữa tươi Vinamilk là nhãn hiệu sữa tươi thuộc top 50 công ty sữa lớn nhất thế giới.
88,Sữa tiệt trùng Dutch Lady dâu 180ml,7200.0,1,0.0,Sữa,"Sữa tiệt trùng hương dâu Dutch Lady bịch 180ml bổ dung đầy đủ dinh đưỡng cho bữa sáng. Sữa tươi Dutch Lady là nhãn hiệu sữa tươi chất lượng, không chứa chất bảo quản, với nhiều hương vị thơm ngon, hấp dẫn."
89,Sữa tiệt trùng Dutch Lady socola 180ml,7200.0,1,0.0,Sữa,"Sữa tiệt trùng hương socola Dutch Lady bịch 180ml với dạng bịch dung tích 180ml tiện lợi, dễ dàng mang theo sử dụng. Sữa tươi Dutch Lady được làm từ nguồn sữa tươi chất lượng, không chứa chất bảo quản, đảm bảo an toàn cho sức khỏe người tiêu dùng."
90,Thùng 48 hộp sữa tươi Dutch Lady ít đường 180ml,331000.0,1,0.0,Sữa,"Thùng 48 hộp sữa tươi tiệt trùng ít đường Dutch Lady 180ml dạng thùng tiện lợi, sữa tươi tiệt trùng cô gái Hà Lan được giảm 45% lượng đường, phù hợp với người giảm cân, ăn kiêng. Sữa tươi Dutch Lady là một trong những thương hiệu sữa lớn, được sử dụng phổ biến tại nhiều quốc gia, với chất lượng theo tiêu chuẩn được quốc tế."
91,Thùng 48 hộp sữa tươi Kun 100% ít đường 180ml,376000.0,1,0.0,Sữa,"Thùng 48 hộp sữa tươi tiệt trùng ít đường Lof Kun 100% Sữa tươi 180ml hoàn toàn không chứa chất bảo quản, màu và chất tạo ngọt tổng hợp. Sữa tươi Kun là dòng sữa được làm từ 100% sữa tươi chất lượng, hương vị thơm ngon, dễ uống, sản xuất bởi Công ty cổ phần Sữa Quốc Tế (IDP)."
92,Thùng 48 hộp sữa tươi Kun 100% Sữa tươi 180ml,376000.0,1,0.0,Sữa,"Thùng 48 hộp sữa tươi tiệt trùng có đường lof Kun 100% Sữa tươi 180ml vừa hỗ trợ tăng sức đề kháng lại giúp dễ dàng hấp thụ Canxi và gắn kết Canxi vào xương. Sữa tươi Kun với thành phần từ sữa tươi thơm ngon, hoàn toàn không chứa chất bảo quản, màu và chất tạo ngọt tổng hợp."
93,Thùng 48 bịch sữa tiệt trùng Dutch Lady có đường 180ml,339000.0,1,0.0,Sữa,"Thùng 48 bịch sữa tiệt trùng có đường Dutch Lady 180ml chứa canxi, phốt pho, vitamin B2, B12 rất tốt cho cơ thể. Sữa tươi Dutch Lady sử dụng nguyên liệu sữa tươi nguyên chất, chứa hàm lượng đạm sữa chất lượng cao giúp xây dựng hệ cơ và can-xi giúp xương chắc khỏe."
94,Lốc 4 hộp sữa dinh dưỡng có đường Nuvi 180ml,32500.0,0,0.0,Sữa,"Sữa tươi Nuvi với công thức độc quyền TallMax IGF1 cung cấp đầy đủ hệ vi chất thiết yếu, giúp phát triển chiều cao và não bộ. Lốc 4 hộp sữa tươi tiệt trùng có đường Nuvi 180ml được làm từ sữa tươi thiên nhiên, không chứa chất bảo quản, có đường thơm ngon, dễ dùng."
95,Lốc 4 hộp sữa tiệt trùng Dutch Lady dâu 180ml,33000.0,0,0.0,Sữa,"Sữa tươi Dutch Lady thơm ngon, dễ uống, bổ sung thêm Vitamin D3, A, nhóm B, Canxi cùng nhiều dưỡng chất khác trong sữa tươi giúp bé phát triển chiều cao, tăng cường thị lực và sức khoẻ. Lốc 4 hộp sữa tiệt trùng hương dâu Dutch Lady 180ml thêm hương dâu dễ uống, lốc 4 hộp tiết kiệm."
96,Lốc 4 hộp sữa tươi Kun 100% có đường 180ml,33500.0,0,0.0,Sữa,"Lốc 4 hộp sữa tươi tiệt trùng có đường lof Kun 100% Sữa tươi 180ml giúp bé cao lớn hơn và tăng cường sức đề kháng nhờ có chứa Vitamin K2, D3, A và các khoáng chất như Canxi, Selen,...  Sữa tươi Kun sử dụng 100% sữa tươi, không chứa chất bảo quản, màu và chất tạo ngọt tổng hợp."
97,Lốc 4 hộp sữa tươi Vinamilk 100% socola 180ml,32500.0,0,0.0,Sữa,"Sữa tươi Vinamilk là thương hiệu được tin dùng hàng đầu với chất lượng tuyệt vời được chế biến từ nguồn sữa tươi 100% chứa nhiều dưỡng chất như vitamin A, D3, canxi,... tốt cho xương và hệ miễn dịch. Lốc 4 hộp sữa tươi tiệt trùng socola Vinamilk 100% Sữa Tươi 180ml hương socola dễ uống."
98,Lốc 4 hộp sữa tươi Vinamilk 100% ít đường 180ml,32500.0,0,0.0,Sữa,"Sữa tươi Vinamilk là thương hiệu được tin dùng hàng đầu với chất lượng tuyệt vời được chế biến từ nguồn sữa tươi 100% chứa nhiều dưỡng chất như vitamin A, D3, canxi,... tốt cho xương và hệ miễn dịch. Lốc 4 hộp sữa tươi tiệt trùng ít đường Vinamilk 100% Sữa Tươi 180ml thơm ngon dễ uống."
99,Lốc 4 hộp sữa tươi Dutch Lady Cao Khoẻ dâu 170ml,33500.0,0,0.0,Sữa,"Sữa Dutch Lady sử dụng nguyên liệu là sữa tươi, bổ sung protein, phốt pho, Vitamin B2 và B12 cùng nhiều vitamin và khoáng chất cần thiết cho cơ thể. Lốc 4 hộp sữa tiệt trùng hương dâu Dutch Lady Cao Khoẻ 170ml bán lốc 4 tiện sử dụng, tiết kiệm, thơm ngon hương dâu."
100,Lốc 4 hộp sữa tươi Dutch Lady ít đường 180ml,33000.0,0,0.0,Sữa,"Lốc 4 hộp sữa tươi tiệt trùng ít đường Dutch Lady 180ml được giảm 45% lượng đường, với hương vị thơm ngon, dễ uống. Sữa tươi Dutch Lady hay còn gọi là sữa tươi cô gái Hà Lan được làm từ nguồn nguyên liệu chọn lọc nghiêm ngặt, trải qua quy trình sản xuất và kiểm soát chất lượng theo tiêu chuẩn được quốc tế công nhận, với hơn 145 kinh nghiệm."
101,Lốc 4 hộp sữa tươi Kun 100% ít đường 180ml,33500.0,1,0.0,Sữa,"Lốc 4 hộp sữa tươi tiệt trùng ít đường Lof Kun 100% Sữa tươi 180ml hỗ trợ bé yêu phát triển cao lớn hơn và tăng cường sức đề kháng. Sữa tươi Kun làm hoàn toàn từ 100% sữa tươi, không chứa chất bảo quản, màu và chất tạo ngọt tổng hợp."
102,Thùng 48 bịch sữa tiệt trùng Dutch Lady socola 180ml,339000.0,1,0.0,Sữa,"Thùng 48 bịch sữa tiệt trùng Dutch Lady hương socola 180ml là nguồn bổ sung dinh dưỡng cần thiết cho cơ thể hoạt động. Sữa tươi Dutch Lady là một trong những thương hiệu sữa tươi được ưa chuộng nhất trên thị trường hiện nay với nhiều các hương vị thơm ngon, hấp dẫn."
103,Thùng 48 bịch sữa tiệt trùng Dutch Lady dâu 180ml,339000.0,0,0.0,Sữa,"Thùng 48 bịch sữa tiệt trùng Dutch Lady hương dâu 180ml dạng bịch tiện lợi, bổ sung chất đạm, canxi, Vitamin B2, kali. Sữa tươi Dutch Lady là nhãn hiệu sữa tươi được rất nhiều trẻ em lẫn người lớn ưa chuộng, bổ dung đầy đủ dinh đưỡng cho hoạt động ngày dài."
104,Thùng 48 bịch sữa tiệt trùng Dutch Lady không đường 180ml,339000.0,0,0.0,Sữa,"Thùng 48 bịch sữa tiệt trùng không đường Dutch Lady 180ml chứa hàm lượng đạm sữa chất lượng cao giúp xương chắc khỏe. Sữa tươi Dutch Lady là nhãn hiệu sữa tươi rất được ưa chuộng hiện nay, giúp gia đình bạn luôn khỏe mạnh và năng động."
105,Trái cây sấy giòn Vinamit 250g,74500.0,0,0.0,Trái cây sấy,"Trái cây sấy giòn giòn, thơm và giữ được độ ngọt tự nhiên của chuối, ăn rất thích. Trái cây sấy giòn Vinamit gói 250g vừa ăn vừa xem phim, đọc sách rất phù hợp hoặc thưởng trà. Trái cây sấy Vinamit chất lượng, vệ sinh và dinh dưỡng, là món ăn tiện lợi và thơm ngon"
106,Mít sấy giòn Đỉnh Nam Wenatur gói 100g,40000.0,0,0.0,Trái cây sấy,"Trái cây sấy được lựa chọn từ những quả chín, ngọt, an toàn cho sức khỏe.  Mít sấy giòn Đỉnh Nam Wenatur gói 100g nhai giòn rôm rốp, vui miệng, thích hợp để ăn vặt, thưởng trà xem phim. Trái cây sấy Đỉnh Nam là thương hiệu chất lượng với nhiều sản phẩm thơm ngon hấp dẫn."
107,Xoài sấy dẻo Đỉnh Nam Wenatur 100g,40000.0,0,0.0,Trái cây sấy,"Xoài sấy được lựa chọn từ những quả chín, ngọt, đem đi sấy dẻo - sử dụng nhiệt độ cao làm bốc hơi lượng nước có trong sản phẩm. Xoài sấy dẻo Đỉnh Nam Wenatur gói 100g nhai dẻo dai, vui miệng, thích hợp để ăn vặt, thưởng trà xem phim. Trái cây sấy Đỉnh Nam Wenatur chất lượng, hấp dẫn và vệ sinh."
108,Trái cây sấy Đỉnh Nam Wenatur 100g,28500.0,0,0.0,Trái cây sấy,"Trái cây được lựa chọn từ những quả chín, ngọt, đem đi sấy giòn - sử dụng nhiệt độ cao làm bốc hơi lượng nước có trong sản phẩm. Trái cây sấy Đỉnh Nam Wenatur gói 100g nhai giòn rôm rốp, vui miệng, thích hợp để ăn vặt, thưởng trà xem phim. Trái cây sấy Đỉnh Nam Wenatur chất lượng, hấp dẫn và vệ sinh."
109,Xoài chín cây sấy dẻo Ohla 35g,19000.0,0,0.0,Trái cây sấy,"Xoài chín được sấy dẻo ở nhiệt độ cao (50 - 70 độ C) để làm mất đi một phần hơi nước của sản phẩm rồi đem đi làm mát, làm trái cây dẻo, thơm ngon và có chút dai. Xoài chín cây sấy dẻo Ohla gói 35g dùng ăn vặt hoặc nhâm nhi thưởng trà. Trái cây sấy dẻo Ohla chất lượng, vệ sịn an toàn."
110,Dâu sấy dẻo Ohla 30g,19000.0,0,0.0,Trái cây sấy,"Dâu được sấy dẻo ở nhiệt độ cao (50 - 70 độ C) để làm mất đi một phần hơi nước của sản phẩm rồi đem đi làm mát, làm trái cây dẻo, thơm ngon và có chút dai. Dâu sấy dẻo Ohla gói 30g dùng ăn vặt hoặc nhâm nhi thưởng trà. Trái cây sấy dẻo Ohla chất lượng, vệ sịn an toàn."
111,Chuối sấy Rộp Rộp 100g,26000.0,0,0.0,Trái cây sấy,"Chuối sấy là loại trái cây sấy giòn giòn, giữ được độ ngọt tự nhiên của chuối chín. Chuối sấy Rộp Rộp gói 100g tiện lợi, loại bỏ hạt, có vị xốp xốp nhưng không mất đi hương vị tự nhiên của nó. Chuối sấy Rộp Rộp vừa ăn vặt vừa thưởng trà thư giãn rất phù hợp."
112,Trái cây sấy Rộp Rộp 100g,26000.0,0,0.0,Trái cây sấy,"Trái cây sấy giòn giòn và vẫn giữ được độ ngọt tự nhiên của trái cây chín. Trái cây sấy Rộp Rộp gói 100g tiện lợi, loại bỏ hạt, có vị xốp xốp nhưng không mất đi hương vị tự nhiên của nó. Trái cây sấy Rộp Rộp vừa ăn vặt vừa thưởng trà thư giãn rất phù hợp, có thể sử dụng trong các bữa tiệc ngọt."
113,Khoai lang vàng sấy Rộp Rộp 100g,26000.0,0,0.0,Trái cây sấy,"Với những miếng rau củ sấy thật thơm ngon, dinh dưỡng lại còn có màu vàng hấp dẫn, kích thích vị giác khi ăn. Khoai lang vàng sấy Rộp Rộp gói 100g thơm thơm, có độ ngọt vừa phải, dùng để ăn vặt rất vui miệng và phù hợp. Rau củ sấy Rộp Rộp là sản phẩm chất lượng cao."
114,Khoai lang tím sấy Rộp Rộp 100g,26000.0,0,0.0,Trái cây sấy,"Với những miếng khoai lang tím thật thơm ngon, dinh dưỡng, kích thích vị giác khi ăn. Khoai lang tím sấy Rộp Rộp gói 100g loại rau củ sấy thơm thơm, có độ ngọt vừa phải, dùng để ăn vặt rất vui miệng và phù hợp. Khoai lang sấy Rau củ sấy Rộp Rộp là sản phẩm chất lượng cao."
115,Khoai môn sấy Rộp Rộp 100g,36000.0,0,0.0,Trái cây sấy,"Với những miếng khoai lang sấy thật thơm ngon, dinh dưỡng lại còn có màu tím hấp dẫn, kích thích vị giác khi ăn. Khoai môn sấy Rộp Rộp gói 100g loại rau củ sấy thơm thơm, có độ ngọt vừa phải, dùng để ăn vặt rất vui miệng và phù hợp. Khoai lang sấy Rộp Rộp là sản phẩm chất lượng cao."
116,Trái cây rau củ sấy Nhabexims 200g,49000.0,0,0.0,Trái cây sấy,"Trái cây sấy Nhabexims chất lượng, dinh dưỡng mang đến những cảm giác thích thú khi ăn. Trái cây rau củ sấy Nhabexims gói 200g được làm từ trái cây, rau củ an toàn, chất lượng. Trái cây sấy nhâm nhi cùng gia đình và bạn bè rất tuyệt vời nhé"
117,Mít sấy Nhabexims 100g,32000.0,0,0.0,Trái cây sấy,"Trái cây sấy Nhabexims chất lượng, dinh dưỡng mang đến những cảm giác thích thú khi ăn. Mít sấy Nhabexims gói 100g được làm từ những múi mít thơm ngon, ngọt an toàn, chất lượng. Trái cây sấy nhâm nhi cùng gia đình và bạn bè rất tuyệt vời nhé"
118,Chuối sấy dẻo Đỉnh Nam Wenatur gói 150g,24500.0,0,0.0,Trái cây sấy,"Chuối sấy dẻo Đỉnh Nam Wenatur gói 150g là sản phẩm chuối sấy dẻo với vị ngọt thơm từ quả chuối chín. Trái cây sấy Đỉnh Nam Wenatur là thương hiệu Việt Nam được yêu thích với nhiều loại trái cây sấy giòn, sấy dẻo tươi ngon, đảm bảo an toàn cho sức khỏe."
119,Xoài sấy muối ớt Đỉnh Nam Wenatur gói 100g,41000.0,0,0.0,Trái cây sấy,"Xoài sấy muối ớt Đỉnh Nam Wenatur gói 100g là sản phẩm trái cây sấy mang hương vị chua cay hòa quyện từ xoài, muối và ớt. Trái cây sấy Đỉnh Nam là thương hiệu chất lượng, từ nguyên liệu nông sản sạch, xanh, đảm bảo an toàn cho sức khỏe người tiêu dùng."
120,Xoài sấy dẻo muối ớt Yến Nhung gói 100g,50000.0,0,0.0,Trái cây sấy,"Xoài sấy dẻo muối ớt Yến Nhung gói 100g là sản phẩm trái cây sấy kết hợp cùng muối ớt mang đến vị cay kích thích vị giác. Trái cây sấy Yến Nhung luôn đảm bảo nguồn nguyên liệu tươi ngon, hương vị đậm đà, an toàn cho sức khỏe người sử dụng."
275,Test 002,50000.0,5,1.0,Trái cây sấy,
132,Ngũ cốc dinh dưỡng MacCereal bịch 560g,71000.0,0,0.0,Bột ngũ cốc,"Ngũ cốc dinh dưỡng của thương hiệu MacCereal với công thức đặc biệt ít calo, ít chất béo, nhiều chất xơ, giúp bạn kiểm soát cân nặng một cách hiệu quả mang lại cho bạn một cơ thể khỏe mạnh và một vóc dáng thon thả, như ý. Ngũ cốc dinh dưỡng MacCereal bịch 560g thơm ngon dễ uống"
133,Ngũ cốc dinh dưỡng VinaCafé B'fast bịch 500g,67500.0,0,0.0,Bột ngũ cốc,"Ngũ cốc VinaCafé B'fast là nguồn bổ sung canxi cho gia đình mỗi ngày. Ngoài ra, ngũ cốc còn giúp cung cấp thêm chất đạm, chất xơ, phốt phát, carbohydrate,.. có thể dùng thay thế bữa ăn nhẹ cho cả nhà. Ngũ cốc dinh dưỡng VinaCafé B'fast Kachi bịch 500g có 20 gói nhỏ tiện dùng, dễ pha"
134,Bột thức uống lúa mạch Milo Active Go hũ 400g,81000.0,0,0.0,Bột ngũ cốc,"Thức uống cacao lúa mạch Milo nổi tiếng được làm từ mầm lúa mạch và ngũ cốc nguyên cám, có tác dụng cung cấp nguồn năng lượng cho việc học tập, chơi thể thao và các hoạt động thể chất. Bột thức uống lúa mạch Milo Active Go hũ 400g dạng bột mịn dễ hòa tan, tiện lợi để pha chế và thưởng thức."
135,Mủ trôm hạt chia đường phèn Ciel gói 100g,23000.0,0,0.0,Bột ngũ cốc,Hạt chia là một loại thực vật có nguồn gốc từ Trung Mỹ và được sử dụng như một thực phẩm bổ sung hàng ngày bởi những lợi ích tuyệt vời mà nó mang lại cho sức khỏe. Mủ trôm hạt chia đường phèn Ciel gói 100g sẽ giúp giải nhiệt nhanh chóng và bổ sung nguồn chất xơ dồi dào cho cơ thể.
136,Ngũ cốc yến mạch nguyên cám MacCereal ít đường bịch 480g,75000.0,0,0.0,Bột ngũ cốc,"Ngũ cốc yến mạch nguyên cám MacCereal ít đường 480g là sản phẩm ngũ cốc dinh dưỡng giảm 80% đường, bổ sung chất xơ hòa tan, cân bằng đường huyết và làm giảm nguy cơ mắc bệnh tim mạch, tiểu đường. Ngũ cốc yến mạch MacCereal rất thích hợp cho người ăn kiêng, tiểu đường."
137,Ngũ cốc Nestlé Koko Krunch vị socola hộp 150g,63000.0,0,0.0,Bột ngũ cốc,"Bánh ngũ cốc ăn sáng Nestlé bổ sung Vitamin giúp phát triển thể chất và trí tuệ của trẻ. Ngũ cốc Nestlé Koko Krunch vị socola hộp 150g là sản phẩm bánh ngũ cốc vị socola kích thích cảm giác thèm ăn, cho bé hấp thụ dinh dưỡng tốt hơn, ngăn ngừa tình trạng thiếu máu ở trẻ."
138,Yến mạch nguyên chất Oatmeal Cereal gói 350g,57500.0,0,0.0,Bột ngũ cốc,"Thành phần: 100% từ yến mạch nguyên chất, nguồn nguyên liệu sạch, đạt tiêu chuẩn vệ sinh an toàn, là sự lựa chọn hoàn hảo cho người tiêu dùng. Yến mạch nguyên chất Oatmeal Cereal bịch 350g chứa các thành phần giàu năng lượng, nhiều chất có lợi cho cơ thể, cụ thể như tinh bột, chất xơ, chất đạm,..."
139,Hạt chia Sunrise gói 300g,102000.0,0,0.0,Bột ngũ cốc,"Với 100% hạt chia nguyên chất, dinh dưỡng. Hạt chia Sunrise 300g có thể dùng để pha nước  ác loại nước trái cây, nước uống (cà phê, cacao sữa) sinh tố, hoặc có thể cho vào các món ăn uống giúp thanh mát cơ thể và cũng cấp những khoáng chất cần thiết. Hạt chia Sunrise chất lượng, an toàn."
140,Bột đậu xanh hạt sen mật ong Vitapro bịch 420g,33000.0,0,0.0,Bột ngũ cốc,"Bột đậu xanh kết hợp với hạt sen và mật ong mang đến cho bạn dinh dưỡng, thơm ngon. Bột đậu xanh hạt sen mật ong Vitapro bịch 420g tiện lợi, có thể pha nóng hoặc lạnh tùy theo sở thích của bạn. Bột dinh dưỡng Vitapro thơm ngon, dinh dưỡng, giúp bạn có năng lượng hoạt động mỗi ngày"
141,Bột đậu nành hạt sen mật ong Vitapro bịch 420g,34000.0,0,0.0,Bột ngũ cốc,"Bột đậu nành kết hợp với hạt sen và mật ong mang đến cho bạn dinh dưỡng, thơm ngon. Bột đậu nành hạt sen mật ong Vitapro bịch 420g tiện lợi, có thể pha nóng hoặc lạnh tùy theo sở thích của bạn. Bột dinh dưỡng Vitapro thơm ngon, dinh dưỡng, giúp bạn có năng lượng hoạt động mỗi ngày"
142,Bột ngũ cốc Vitapro bịch 400g,33000.0,0,0.0,Bột ngũ cốc,"Bột ngũ cốc kết hợp từ các loại đậu xanh, nành, trắng, đen và đậu đỏ mang đến cho bạn dinh dưỡng, thơm ngon. Bột ngũ cốc Vitapro bịch 400g tiện lợi, có thể pha nóng hoặc lạnh tùy theo sở thích của bạn. Bột dinh dưỡng Vitapro thơm ngon, dinh dưỡng, giúp bạn có năng lượng hoạt động mỗi ngày"
143,Yến mạch trái cây Sunrise bịch 300g,82000.0,0,0.0,Bột ngũ cốc,"Yến mạch trái cây được kết hợp với các loại yến mạch và trái cây sấy thơm ngon, hấp dẫn. Yến mạch trái cây Sunrise bịch 300g cung cấp cho bạn bữa ăn sáng hoặc bữa ăn phụ rất ngon miệng mà không sợ mập. Yến mạch Sunrise chất lượng, tiện lợi ăn kèm với sữa tươi và sữa chua sẽ ngon hơn."
144,Yến mạch trái cây Sunrise vị phô mai bịch 300g,97500.0,0,0.0,Bột ngũ cốc,"Yến mạch trái cây được kết hợp với vị phô mai và trái cây sấy thơm ngon, hấp dẫn. Yến mạch trái cây Sunrise vị phô mai bịch 300g cung cấp cho bạn bữa ăn sáng hoặc bữa ăn phụ rất ngon miệng mà không sợ mập. Yến mạch Sunrise chất lượng, tiện lợi ăn kèm với sữa tươi và sữa chua sẽ ngon hơn."
145,Ngũ cốc ăn sáng Nestlé Koko Krunch gói 50g,33000.0,0,0.0,Bột ngũ cốc,"Ngũ cốc, yến mạch Nestle chất lượng được nhiều người lựa chọn tin dùng. Ngũ cốc ăn sáng Nestlé Koko Krunch gói 50g chứa nhiều dưỡng chất và vitamin tốt cho sức khoẻ. Ngũ cốc giúp cung cấp năng lượng cho bữa ăn sáng tuyệt vời dành cho bạn."
146,Yến mạch ăn liền Quaker gói 300g,31500.0,0,0.0,Bột ngũ cốc,"Yến mạch Quaker chứa nhiều vitamin E, B6, B5 cùng khoáng chất như sắt, selen, magiê. Yến mạch ăn liền Quaker hộp 300g với vị ngon từ chocolate và nguồn dưỡng chất dồi dào từ yến mạch, đem đến nhiều lợi ích cho sức khỏe: giàu chất xơ hòa tan giúp giảm nguy cơ mắc bệnh tim mạch,..."
147,Granola Sunrise gói 300g,111000.0,0,0.0,Bột ngũ cốc,"Ngũ cốc, yến mạch Sunrise chất lượng được nhiều người lựa chọn tin dùng. Granola Sunrise gói 300g bổ sung chất đạm, chất xơ và các dưỡng chất cần thiết cho cơ thể bạn. Ngũ cốc là bữa sáng hoàn hảo dành cho bạn"
148,Trà ổi hồng Wil hộp 196g (14 gói x 14g),36000.0,0,0.0,Trà khô túi lọc,"Trà hòa tan tiện lợi từ thương hiệu trà Wil. Trà ổi hồng Wil hộp 272g là sự kết hợp hài hòa giữa lá trà thiên nhiên thanh mát cùng hương vị ổi hồng tươi ngon, sẽ mang đến cho bạn trải nghiệm về một thức uống độc đáo, thú vị giúp giải khát nhanh chóng, bổ sung vitamin C, cung cấp nước cho cơ thể"
149,Trà sữa Wil vị truyền thống hộp 170g (10 gói x 17g),41000.0,0,0.0,Trà khô túi lọc,"Trà hòa tan tiện lợi từ thương hiệu trà Wil. Trà sữa Wil vị truyền thống hộp 170g là sự kết hợp hài hòa giữa những lá trà thượng hạng cùng vị sữa thơm béo, sẽ mang đến cho ly trà sữa hương vị truyền thống đậm đà, thơm lừng chất lượng như tại quán, giải nhanh cơn thèm trà sữa ngay tại nhà"
150,Trà sữa Wil vị matcha hộp 170g (10 gói x 17g),43000.0,0,0.0,Trà khô túi lọc,"Trà hòa tan tiện lợi từ thương hiệu trà Wil. Trà sữa Wil vị matcha hộp 170g là sự kết hợp hài hòa giữa trà Matcha Nhật Bản cùng vị sữa thơm béo, sẽ mang đến cho ly trà sữa thơm lừng chất lượng như tại quán, giải nhanh cơn thèm trà sữa với vài bước vô cùng đơn giản"
151,Trà hoa nhài Kim Anh Green Cup gói 50g,37000.0,0,4.6667,Trà khô túi lọc,"Sản phẩm trà khô chất lượng hảo hạng từ thương hiệu trà Kim Anh. Trà hoa nhài Kim Anh Green Cup gói 50g từ trà xanh tuyển chọn kết hợp hoàn hảo cùng hoa nhài thơm ngát dễ chịu cho ra sản phẩm trà thơm ngon, đậm đà cùng hương thơm hấp dẫn. Cam kết chính hãng và chất lượng"
152,Trà hoa cúc Kim Anh Green Cup gói 50g,40000.0,0,0.0,Trà khô túi lọc,"Thức uống rất được ưa chuộng vì khả năng thanh nhiệt, làm mát cơ thể. Trà hoa cúc Kim Anh Green Cup gói 50g còn có nhiều lợi ích tuyệt vời cho sức khoẻ như điều trị chứng mất ngủ, ngăn ngừa ung thư, hỗ trợ tiêu hóa, tốt cho tim mạch, chăm sóc da,...Sản phẩm trà chất lượng thương hiệu trà Kim Anh"
153,Trà Nestea vị vải và hương hoa lài hộp 144g (12 gói x 12g),31000.0,0,0.0,Trà khô túi lọc,"Sản phẩm trà hòa tan tiện lợi của trà Nestea là sự hòa quyện hoàn hảo giữa vị vải thanh ngọt, tươi mát, thoảng hương thơm hoa lài nhẹ nhàng và dễ chịu trên nền trà đằm thắm, cho bạn cảm giác thư giãn sảng khoái vô cùng thích thú. Trà Nestea vị vải và hương hoa lài hộp 144g cam kết chất lượng"
154,Trà xanh Thái Nguyên Đại Gia cao cấp gói 200g,79000.0,0,0.0,Trà khô túi lọc,Trà Đại Gia chất lượng được tuyển chọn từ những lá trà tươi ngon nhất. Trà xanh Thái Nguyên Đại Gia cao cấp gói 200g với trà xanh được trồng và chăm sóc tốt tại vùng Thái Nguyên. Trà xanh sau khi được chế biến thành trà khô vẫn đảm bảo hương vị tự nhiên và màu sắc đẹp mắt.
155,Trà dâu Cozy Ice Tea hộp 240g (16 gói x 15g),35000.0,0,0.0,Trà khô túi lọc,"Là loại trà hòa tan tiện lợi thơm ngon, hương vị trà dâu cực hấp dẫn, được nhiều người yêu thích nhờ vị ngọt ngon tươi mát hòa chút vị chua chua tự nhiên, hài hòa. Trà dâu Cozy Ice Tea hộp (16 gói x 15g) chính hãng trà Cozy thơm đậm đà hòi hài hòa vị nhịp sống"
